AddressId,PostCode,StreetName,StreetNumber,Lat,Long,FK_City
9834,85704,Morelowa,0,54.632,19.1702,9834
9835,55971,Jagiellonska,69,54.0054,19.0367,9835
9836,99008,Targowa,33,54.2512,18.7747,9836
9837,99688,Sosnowa,17,54.0305,18.2388,9837
9838,87522,Spokojna,5,54.1749,17.6137,9838
9839,64166,Rynek,72,53.8753,17.5573,9839
9840,34599,Pulawska,96,53.7166,19.4969,9840
9841,66278,Wladyslawa IV,17,54.1416,18.1979,9841
9842,86017,Zielona,15,53.9675,19.4565,9842
9843,48608,Wyspianskiego,71,54.3206,18.9906,9843
9844,73299,Swierkowa,65,53.6227,19.6275,9844
9845,94657,Kasztanowa,76,54.0841,17.4407,9845
9846,45434,Brzozowa,97,54.254,19.3242,9846
9847,10773,Zaciszna,85,55.0778,19.7886,9847
9848,75059,Waska,27,54.8529,18.8154,9848
9849,28231,Mickiewicza,59,54.8762,17.9656,9849
9850,76531,Dolna,88,54.9663,18.6652,9850
9851,74085,Wyspianskiego,53,55.2211,18.9425,9851
9852,15976,Jodlowa,4,54.7663,18.9412,9852
9853,16691,Lipowa,41,53.9131,17.2154,9853
9854,34901,Jabloniowa,36,53.8761,17.9449,9854
9855,50101,Klonowa,30,53.9411,18.4861,9855
9856,16800,Sosnowa,59,53.7086,17.4167,9856
9857,92682,Jasna,85,53.9599,19.3171,9857
9858,51180,Norwida,92,54.9988,19.0804,9858
9859,27316,Szeroka,78,55.2001,17.6534,9859
9860,52089,Zielona,66,54.1399,19.5118,9860
9861,77150,Lipowa,46,54.767,19.3764,9861
9862,68560,Spokojna,46,53.8746,19.5125,9862
9863,86776,Jabloniowa,26,54.9229,18.0492,9863
9864,25908,Norwida,97,53.8019,19.676,9864
9865,78434,Akacjowa,40,54.4522,17.3953,9865
9866,71802,Waska,96,55.0568,19.3845,9866
9867,31520,Swierkowa,99,54.6452,17.3465,9867
9868,73972,Dabrowska,100,54.2643,17.4073,9868
9869,62636,Wesola,71,54.0585,17.7612,9869
9870,31796,Brzozowa,68,54.9549,19.4513,9870
9871,20668,Moniuszki,97,54.6001,17.7593,9871
9872,27362,Oliwkowa,61,54.8504,17.5072,9872
9873,61721,Marszalkowska,97,54.2936,18.4057,9873
9874,26406,Gorna,100,54.6691,18.9949,9874
9875,50209,Bukowa,61,54.0148,18.5661,9875
9876,76771,Kasztanowa,6,55.1427,17.782,9876
9877,32390,Rynek,81,54.8282,18.2372,9877
9878,59960,Zielona,28,54.0499,18.295,9878
9879,25153,Orzeszkowej,5,54.6816,18.0395,9879
9880,66324,Jasna,8,53.7589,19.8391,9880
9881,15402,Dworcowa,4,53.9399,18.6078,9881
9882,12533,Norwida,9,54.1824,19.2096,9882
9883,60077,Polna,41,53.6507,19.49,9883
9884,22056,Dolna,46,54.5999,18.8789,9884
9885,47698,Brzozowa,63,53.7202,19.4461,9885
9886,51850,Mickiewicza,68,54.7834,17.6746,9886
9887,55020,Morelowa,36,54.0954,17.9413,9887
9888,24103,Spokojna,80,54.0291,19.2051,9888
9889,29455,Sosnowa,22,54.6681,19.1577,9889
9890,97733,Orzeszkowej,68,53.6843,19.8459,9890
9891,47250,Jodlowa,5,53.9439,19.7268,9891
9892,32989,Koscielna,70,54.5928,17.413,9892
9893,18476,Orzeszkowej,26,54.7043,18.757,9893
9894,19581,Krucza,1,55.0944,18.4733,9894
9895,49428,Dworcowa,69,55.1693,18.2686,9895
9896,45507,Zielona,24,53.8936,19.9142,9896
9897,61638,Jana Pawla II,56,54.4731,17.6235,9897
9898,79954,Norwida,76,53.9656,17.371,9898
9899,52686,Modrzewiowa,11,53.8594,17.6191,9899
9900,72934,Borowa,13,55.2158,17.4117,9900
9901,78553,Rynek,19,53.7285,19.9634,9901
9902,44468,Wladyslawa IV,11,53.8629,18.7368,9902
9903,75561,Prusa,55,53.9907,19.7246,9903
9904,27555,Spokojna,7,54.7595,19.2753,9904
9905,38854,Wesola,82,54.8529,17.2826,9905
9906,49162,Winogronowa,62,53.69,19.3488,9906
9907,12733,Sosnowa,76,53.6344,18.2948,9907
9908,42267,Lakowa,36,54.7856,17.968,9908
9909,48054,Cicha,78,54.2579,17.7553,9909
9910,29929,Sloneczna,90,54.0326,18.6184,9910
9911,52812,Wyspianskiego,38,55.1762,19.923,9911
9912,36741,Dluga,35,53.6726,18.1754,9912
9913,38020,Akacjowa,72,54.7315,17.6823,9913
9914,50451,Dolna,83,54.8806,18.8334,9914
9915,63915,Kosciuszki,53,53.6983,18.3935,9915
9916,36626,Norwida,39,55.2147,18.035,9916
9917,22143,Zeromskiego,93,53.7331,17.5506,9917
9918,51868,Sobieskiego,63,54.8796,19.8285,9918
9919,41387,Lesna,94,53.8004,18.6309,9919
9920,53174,Sosnowa,54,54.7689,19.2557,9920
9921,78566,Akacjowa,87,55.155,19.8047,9921
9922,29238,Slowackiego,60,55.2554,17.3728,9922
9923,48638,Konopnickiej,78,54.0771,19.7396,9923
9924,63746,Modrzewiowa,28,54.5445,19.3741,9924
9925,79599,Szeroka,60,54.1274,19.1089,9925
9926,15036,Oliwkowa,53,54.2413,17.7865,9926
9927,29693,Dworcowa,4,55.1319,18.3165,9927
9928,12427,Dabrowska,3,54.1193,18.8116,9928
9929,48078,Norwida,58,54.6805,19.9413,9929
9930,21658,Slowackiego,16,54.9027,19.6552,9930
9931,34385,Jagodowa,46,54.0299,18.6208,9931
9932,79607,Szeroka,64,54.5584,19.5356,9932
9933,78637,Szeroka,98,53.8282,18.9178,9933
9934,59384,Modrzewiowa,12,53.9296,17.8935,9934
9935,75522,Gorna,12,53.8866,19.165,9935
9936,32243,Rynek,78,55.1584,18.265,9936
9937,60480,Dabrowska,48,54.2498,18.5672,9937
9938,25456,Cicha,81,53.8906,17.3531,9938
9939,19145,Kasztanowa,21,54.736,19.6569,9939
9940,23011,Nowowiejska,13,54.2503,18.5721,9940
9941,20519,Chopina,59,53.8564,17.768,9941
9942,22796,Norwida,61,54.7695,18.1229,9942
9943,61759,Polna,10,54.616,17.5728,9943
9944,65629,Dworcowa,33,55.1645,18.2081,9944
9945,85843,Kasztanowa,9,54.8854,19.261,9945
9946,30128,Koscielna,14,54.8177,17.3176,9946
9947,68069,Dabrowska,25,54.8911,17.5785,9947
9948,83379,Witosa,24,53.8519,18.7299,9948
9949,63158,Cicha,39,53.8954,17.1907,9949
9950,58469,Borowa,39,54.5983,18.9725,9950
9951,88224,Jabloniowa,18,53.8082,17.2728,9951
9952,75923,Moniuszki,50,54.2437,17.2051,9952
9953,51295,Konopnickiej,4,54.0308,19.0011,9953
9954,61565,Klonowa,32,55.2258,19.6293,9954
9955,98729,Brzozowa,58,53.649,19.9031,9955
9956,80149,Szkolna,34,54.2748,18.1896,9956
9957,17261,Malinowa,30,54.1173,19.1094,9957
9958,26825,Mickiewicza,99,54.4551,19.7069,9958
9959,84768,Modrzewiowa,93,53.9749,17.3989,9959
9960,51487,Sosnowa,1,54.3242,17.2626,9960
9961,82701,Pilsudskiego,68,54.3008,17.6045,9961
9962,22380,Modrzewiowa,10,53.6508,17.2683,9962
9963,72665,Norwida,40,54.7971,19.3222,9963
9964,30119,Reymonta,27,54.8433,19.3499,9964
9965,16901,Modrzewiowa,1,53.8722,17.3777,9965
9966,84499,Swierkowa,79,54.0759,18.7873,9966
9967,17197,Modrzewiowa,6,55.0396,18.1165,9967
9968,89569,Dworcowa,25,54.004,18.2418,9968
9969,18421,Gorna,79,54.8181,17.9168,9969
9970,80386,Pilsudskiego,40,54.8741,18.6962,9970
9971,60447,Kosciuszki,96,53.9303,18.74,9971
9972,14489,Reymonta,7,54.3283,19.5697,9972
9973,68549,Dworcowa,14,53.7755,17.8106,9973
9974,88174,Topolowa,73,54.7532,18.5918,9974
9975,14969,Klonowa,83,54.553,17.2591,9975
9976,65262,Szkolna,30,53.706,17.3515,9976
9977,89700,Brzozowa,78,54.5056,19.0232,9977
9978,27182,Reymonta,7,54.2406,19.8726,9978
9979,91858,Konopnickiej,96,54.5354,19.7999,9979
9980,35596,Borowa,69,54.3059,19.6226,9980
9981,77814,Lipowa,32,54.0306,17.4004,9981
9982,42960,Pulawska,30,54.2264,18.228,9982
9983,72252,Jabloniowa,47,54.3369,17.6407,9983
9984,43736,Kasztanowa,6,54.6746,18.2055,9984
9985,97307,Dabrowska,34,54.347,19.5136,9985
9986,79751,Zaciszna,16,54.5359,18.2657,9986
9987,36202,Spokojna,6,54.4839,19.2305,9987
9988,98612,Slowackiego,13,53.7083,19.9032,9988
9989,61233,Dolna,70,54.9547,19.6815,9989
9990,86430,Oliwkowa,5,54.8093,18.6761,9990
9991,11950,Dluga,31,53.9311,18.6277,9991
9992,81246,Malinowa,75,54.16,19.2235,9992
9993,67826,Szeroka,90,54.2199,18.1428,9993
9994,90720,Wyspianskiego,64,54.9777,18.7676,9994
9995,21715,Jagodowa,92,54.9584,17.3106,9995
9996,91831,Cicha,13,53.7335,18.2241,9996
9997,85439,Gorna,69,55.0868,18.5949,9997
9998,54017,Szkolna,74,53.673,17.4076,9998
9999,40390,Oliwkowa,44,54.9436,19.6848,9999
10000,70696,Koszykowa,98,53.9625,17.8044,10000
10001,37764,Konopnickiej,10,54.8929,19.3762,10001
10002,68014,Slowackiego,35,55.0402,18.6741,10002
10003,26896,Kosciuszki,27,54.6867,17.6342,10003
10004,45378,Waska,74,53.9891,19.038,10004
10005,14532,Sobieskiego,85,55.1623,19.436,10005
10006,88019,Gorna,96,54.2938,18.1402,10006
10007,85509,Krasinskiego,34,53.7199,18.8321,10007
10008,76247,Malinowa,3,54.9661,18.2166,10008
10009,77273,Lesna,89,54.8807,17.4048,10009
10010,33361,Oliwkowa,97,55.1698,19.4077,10010
10011,61097,Winogronowa,100,54.9532,17.7934,10011
10012,93710,Rynek,29,54.492,19.8275,10012
10013,14528,Koscielna,74,53.8479,17.5478,10013
10014,22803,Debowa,38,53.846,18.2028,10014
10015,82084,Zeromskiego,77,54.4223,19.9611,10015
10016,11504,Slowackiego,7,54.7829,19.3317,10016
10017,10724,Morelowa,41,54.8538,18.199,10017
10018,64327,Winogronowa,83,53.7092,17.5879,10018
10019,26352,Konopnickiej,75,54.5548,18.7005,10019
10020,98591,Malinowa,14,54.2483,18.4458,10020
10021,45341,Zaciszna,88,54.6427,18.3904,10021
10022,16969,Wladyslawa IV,63,54.0669,19.5915,10022
10023,73258,Moniuszki,95,54.0642,17.2355,10023
10024,13537,Norwida,18,54.4757,18.0194,10024
10025,16993,Jagodowa,32,54.8423,18.8644,10025
10026,57377,Jagodowa,49,53.9889,17.8732,10026
10027,76748,Konopnickiej,89,54.1688,18.6586,10027
10028,56502,Debowa,99,54.1314,19.0242,10028
10029,51547,Oliwkowa,77,54.9607,19.1305,10029
10030,53780,Reymonta,62,54.1046,17.7439,10030
10031,11700,Rynek,93,54.336,17.6405,10031
10032,86164,Lesna,18,55.0855,19.575,10032
10033,35998,Jagodowa,85,55.2095,17.4256,10033
10034,57590,Sienkiewicza,86,55.1824,18.7241,10034
10035,85746,Wesola,78,54.2016,19.7135,10035
10036,41228,Szeroka,13,53.7948,18.8332,10036
10037,81619,Malinowa,22,53.7759,17.3455,10037
10038,95006,Pilsudskiego,17,54.8386,19.3252,10038
10039,21367,Jesionowa,62,55.0122,19.934,10039
10040,66491,Zeromskiego,31,54.9239,19.5963,10040
10041,91046,Wyspianskiego,63,54.2033,18.3119,10041
10042,88101,Klonowa,92,53.6377,17.8656,10042
10043,54368,Krucza,66,55.0522,19.4649,10043
10044,36377,Szkolna,98,54.164,18.718,10044
10045,64117,Topolowa,84,54.3683,17.3783,10045
10046,24083,Rynek,20,54.5778,19.7167,10046
10047,16421,Slowackiego,97,55.2147,17.2001,10047
10048,97732,Witosa,67,54.6301,19.8107,10048
10049,28650,Dolna,98,54.6256,17.9786,10049
10050,69891,Winogronowa,72,55.0312,19.6015,10050
10051,59554,Witosa,77,55.2552,17.1581,10051
10052,41411,Krotka,53,54.8259,17.6382,10052
10053,76000,Modrzewiowa,21,54.0444,17.3114,10053
10054,38941,Swierkowa,41,55.1384,17.8447,10054
10055,65593,Koszykowa,18,55.2141,18.6605,10055
10056,39936,Polna,35,53.7868,18.0887,10056
10057,63054,Szkolna,26,54.7804,18.0034,10057
10058,31392,Jesionowa,56,54.7074,18.4007,10058
10059,48230,Krasinskiego,32,54.4228,18.3048,10059
10060,94413,Waska,92,55.0428,18.5764,10060
10061,93471,Szeroka,23,54.7645,19.2657,10061
10062,63359,Zeromskiego,16,54.0259,19.0885,10062
10063,11056,Lakowa,47,54.9054,17.1665,10063
10064,29330,Waska,43,54.0538,19.4815,10064
10065,87898,Akacjowa,93,53.9966,18.2651,10065
10066,69408,Chopina,51,54.9125,17.1502,10066
10067,57230,Jagodowa,25,54.6122,17.1694,10067
10068,34840,Reymonta,21,54.8885,18.7195,10068
10069,86552,Pulawska,71,53.9677,18.5572,10069
10070,18359,Parkowa,72,54.7967,19.8145,10070
10071,21555,Waska,81,54.1559,17.5633,10071
10072,82022,Mickiewicza,67,53.9262,17.9628,10072
10073,89633,Targowa,58,54.2115,18.3639,10073
10074,64423,Pilsudskiego,23,55.1995,19.5265,10074
10075,35046,Nowowiejska,50,55.1162,19.2273,10075
10076,89267,Jesionowa,92,54.8905,17.6075,10076
10077,94894,Targowa,96,55.0145,19.9106,10077
10078,39711,Dluga,75,54.8282,17.7054,10078
10079,61994,Sosnowa,33,54.7041,17.1854,10079
10080,88242,Dworcowa,3,54.9028,19.6439,10080
10081,48194,Parkowa,3,53.8616,17.468,10081
10082,44418,Klonowa,62,53.8748,19.5814,10082
10083,14867,Jagodowa,39,54.4264,18.6398,10083
10084,36696,Lakowa,50,55.159,19.5409,10084
10085,38446,Pulawska,20,54.8101,17.5463,10085
10086,86215,Borowa,53,54.6615,19.4235,10086
10087,79779,Swierkowa,5,53.7949,18.2332,10087
10088,59777,Morelowa,61,55.1107,18.0224,10088
10089,53658,Wladyslawa IV,86,53.925,17.8847,10089
10090,80776,Brzozowa,18,54.2487,17.973,10090
10091,33594,Pilsudskiego,84,53.7711,18.5209,10091
10092,64345,Pulawska,11,54.6464,18.5633,10092
10093,50941,Moniuszki,24,54.3221,19.8072,10093
10094,13728,Jesionowa,50,54.7191,19.5258,10094
10095,84013,Brzozowa,0,54.4897,19.8701,10095
10096,34935,Sobieskiego,91,54.8142,18.6334,10096
10097,77776,Norwida,56,54.7092,18.1056,10097
10098,86633,Sienkiewicza,31,55.1276,19.3424,10098
10099,80149,Malinowa,38,53.988,19.4299,10099
10100,10625,Marszalkowska,76,55.1884,18.4134,10100
10101,25269,Koscielna,39,54.5976,19.2769,10101
10102,34090,Sloneczna,30,55.1017,18.5753,10102
10103,33541,Zeromskiego,12,53.7389,17.7474,10103
10104,95917,Krasinskiego,97,54.1933,18.293,10104
10105,70575,Sloneczna,81,53.7595,19.585,10105
10106,67859,Rynek,62,53.8755,19.3712,10106
10107,34849,Dabrowska,91,54.4441,17.3448,10107
10108,18526,Spokojna,96,54.7495,17.4519,10108
10109,24249,Akacjowa,95,54.135,17.7941,10109
10110,78525,Winogronowa,90,55.0341,18.4295,10110
10111,59875,Moniuszki,33,54.0943,19.7216,10111
10112,13298,Witosa,82,53.7192,17.4107,10112
10113,22263,Slowackiego,79,54.0661,17.3634,10113
10114,66551,Kasztanowa,42,54.7053,18.8454,10114
10115,76541,Waska,27,54.442,18.7771,10115
10116,45759,Bukowa,46,54.424,19.0027,10116
10117,55799,Klonowa,60,54.3792,17.461,10117
10118,30339,Pulawska,55,54.4747,19.641,10118
10119,42798,Modrzewiowa,8,54.159,18.4211,10119
10120,49268,Winogronowa,40,53.6369,19.1479,10120
10121,33769,Dworcowa,72,53.8716,17.7044,10121
10122,44064,Kosciuszki,47,54.3491,17.6763,10122
10123,69224,Jagodowa,63,54.7445,18.8409,10123
10124,44494,Krotka,89,54.0005,17.3342,10124
10125,76860,Dolna,22,55.0629,19.3116,10125
10126,58032,Jesionowa,89,54.851,18.8884,10126
10127,66593,Szeroka,12,55.2439,18.6822,10127
10128,67427,Akacjowa,3,54.5373,18.0208,10128
10129,59570,Chopina,35,54.0973,19.5097,10129
10130,95649,Jodlowa,11,54.0499,18.0668,10130
10131,96005,Koszykowa,63,54.3983,17.794,10131
10132,16168,Wladyslawa IV,33,54.1795,17.9039,10132
10133,60780,Sobieskiego,1,54.8953,18.9197,10133
10134,25701,Sloneczna,74,54.3848,17.9729,10134
10135,34605,Polna,49,54.1374,17.8517,10135
10136,42974,Lesna,2,54.317,17.1596,10136
10137,36116,Targowa,29,54.4895,18.4875,10137
10138,30930,Sobieskiego,2,54.6485,17.9693,10138
10139,44251,Wesola,60,53.7222,17.6767,10139
10140,19236,Szkolna,69,54.8142,19.2697,10140
10141,69975,Zielona,14,54.2897,17.8946,10141
10142,97253,Malinowa,81,53.6519,17.8598,10142
10143,49428,Dluga,47,53.941,18.2391,10143
10144,96554,Rynek,69,53.9498,19.4522,10144
10145,92801,Klonowa,80,53.6376,18.3815,10145
10146,90641,Wladyslawa IV,38,54.4198,19.0847,10146
10147,62115,Konopnickiej,83,54.6599,17.7103,10147
10148,87324,Konopnickiej,53,53.8182,18.4874,10148
10149,72805,Orzeszkowej,98,54.2123,17.4945,10149
10150,43644,Lesna,87,54.8098,18.497,10150
10151,93116,Sosnowa,66,54.841,19.4687,10151
10152,35014,Morelowa,62,55.0107,18.9404,10152
10153,86408,Jodlowa,42,54.2962,17.9475,10153
10154,26390,Pulawska,33,54.5346,19.5123,10154
10155,37695,Spokojna,4,54.5035,19.8997,10155
10156,34248,Wyspianskiego,12,54.7419,19.9547,10156
10157,97510,Marszalkowska,41,54.409,17.3327,10157
10158,18054,Sobieskiego,74,54.3313,19.5818,10158
10159,67002,Akacjowa,88,54.5611,18.8681,10159
10160,58945,Malinowa,64,53.787,18.9734,10160
10161,71305,Krotka,4,54.9235,19.8858,10161
10162,40899,Jana Pawla II,74,54.2898,17.768,10162
10163,41139,Krucza,28,54.6167,17.8635,10163
10164,58346,Prusa,87,54.824,17.9385,10164
10165,24643,Morelowa,60,53.8519,17.475,10165
10166,49315,Prusa,11,54.6698,18.1163,10166
10167,48001,Zaciszna,91,54.3563,18.5863,10167
10168,58512,Oliwkowa,73,54.4556,17.3143,10168
10169,96903,Lipowa,10,55.1416,19.4728,10169
10170,51482,Topolowa,16,54.6092,18.8352,10170
10171,32050,Jodlowa,66,54.558,18.881,10171
10172,12887,Kasztanowa,21,54.0738,18.6086,10172
10173,82020,Lesna,29,53.7083,17.2499,10173
10174,20606,Topolowa,38,53.9247,18.7847,10174
10175,50438,Modrzewiowa,83,54.8263,19.482,10175
10176,22020,Swierkowa,89,55.1391,18.8663,10176
10177,55925,Zaciszna,56,54.8723,18.1707,10177
10178,40918,Krasinskiego,11,54.2674,17.3576,10178
10179,20978,Winogronowa,43,53.6257,19.2478,10179
10180,91336,Dabrowska,58,54.756,19.7797,10180
10181,78176,Koszykowa,12,54.0486,19.8692,10181
10182,66306,Koszykowa,3,54.3211,19.0959,10182
10183,92370,Moniuszki,26,54.9277,19.9187,10183
10184,59303,Klonowa,27,53.7768,18.5118,10184
10185,44958,Lipowa,47,54.4074,17.2116,10185
10186,90756,Orzeszkowej,78,54.0837,17.181,10186
10187,45901,Topolowa,35,54.082,18.119,10187
10188,59749,Nowowiejska,28,53.6741,19.881,10188
10189,54781,Sobieskiego,9,54.519,17.6201,10189
10190,40915,Modrzewiowa,74,54.4954,17.9788,10190
10191,51647,Orzeszkowej,44,54.7439,19.0656,10191
10192,41010,Cicha,99,54.8249,17.3737,10192
10193,74005,Akacjowa,73,54.3106,17.3704,10193
10194,15711,Nowowiejska,56,54.3325,18.7289,10194
10195,93181,Jana Pawla II,80,54.8708,19.7119,10195
10196,23467,Lipowa,68,54.2763,17.2512,10196
10197,63278,Malinowa,67,55.0964,17.5266,10197
10198,32423,Oliwkowa,3,55.0006,19.4977,10198
10199,95658,Kasztanowa,22,54.3135,18.0766,10199
10200,35167,Mickiewicza,93,53.8477,18.8743,10200
10201,83841,Brzozowa,87,53.8903,19.6584,10201
10202,37738,Pilsudskiego,72,54.2007,18.1383,10202
10203,85796,Spokojna,43,54.4895,18.4996,10203
10204,95491,Jasna,72,54.832,18.3483,10204
10205,15641,Slowackiego,37,54.0232,17.2765,10205
10206,81254,Borowa,1,55.0459,19.6389,10206
10207,56393,Krucza,3,55.2179,19.2887,10207
10208,98835,Kosciuszki,48,53.855,17.764,10208
10209,16794,Wesola,20,54.1886,19.86,10209
10210,75563,Cicha,30,54.4721,17.6258,10210
10211,88099,Prusa,6,54.8388,19.6406,10211
10212,30852,Malinowa,2,54.4016,19.0829,10212
10213,10347,Jagiellonska,28,54.1251,17.3132,10213
10214,97420,Kwiatowa,25,54.2822,17.5669,10214
10215,27903,Morelowa,28,53.7902,18.1148,10215
10216,84791,Modrzewiowa,12,54.1243,18.0478,10216
10217,70586,Malinowa,100,55.0827,19.5739,10217
10218,46025,Rynek,60,53.6647,17.9931,10218
10219,97951,Mickiewicza,52,54.2268,19.3941,10219
10220,40954,Jabloniowa,87,54.6616,19.4965,10220
10221,74724,Dabrowska,25,55.233,17.3085,10221
10222,59025,Prusa,86,53.8478,19.9744,10222
10223,63223,Debowa,62,54.7707,17.2479,10223
10224,45432,Cicha,48,54.8321,19.7538,10224
10225,78318,Koszykowa,70,54.872,18.2532,10225
10226,59387,Dworcowa,74,55.1589,19.0125,10226
10227,15765,Sienkiewicza,30,54.6022,18.5179,10227
10228,85143,Jesionowa,46,54.8919,18.757,10228
10229,19417,Koszykowa,96,53.7428,17.8647,10229
10230,59225,Jesionowa,66,53.622,19.209,10230
10231,90274,Targowa,47,53.638,18.0475,10231
10232,89186,Orzeszkowej,53,54.6184,18.5921,10232
10233,34218,Borowa,57,55.0306,17.8521,10233
10234,44552,Zaciszna,54,54.0177,18.328,10234
10235,83888,Krotka,80,53.7912,19.4344,10235
10236,14147,Spokojna,75,54.5082,19.4633,10236
10237,80868,Debowa,60,54.5965,18.4612,10237
10238,83017,Wesola,87,54.3426,17.4722,10238
10239,31757,Jesionowa,92,55.1177,19.032,10239
10240,26458,Oliwkowa,17,54.5198,18.5029,10240
10241,28155,Targowa,5,55.1084,18.8841,10241
10242,20053,Akacjowa,77,54.0442,18.2113,10242
10243,71763,Dworcowa,13,54.9195,19.0388,10243
10244,31552,Norwida,81,54.5118,17.5029,10244
10245,22546,Pulawska,65,53.6158,18.9391,10245
10246,65240,Pulawska,25,54.358,19.7576,10246
10247,46780,Kwiatowa,68,54.0382,19.7555,10247
10248,26237,Reymonta,38,54.8915,19.2811,10248
10249,44531,Sloneczna,20,54.2038,19.4532,10249
10250,25646,Spokojna,20,54.2079,19.6023,10250
10251,35671,Dabrowska,7,53.6998,19.7157,10251
10252,15083,Malinowa,83,54.9601,19.2815,10252
10253,43403,Jana Pawla II,7,55.204,17.8374,10253
10254,12474,Wladyslawa IV,86,54.5348,17.9795,10254
10255,11413,Lesna,77,55.0273,18.0078,10255
10256,12829,Dolna,64,54.6653,18.0135,10256
10257,97253,Dabrowska,61,54.7616,19.3698,10257
10258,13368,Sosnowa,21,55.0642,19.1438,10258
10259,23142,Sosnowa,50,54.1147,17.6911,10259
10260,88154,Spokojna,26,54.226,18.363,10260
10261,73393,Krasinskiego,95,54.7024,19.89,10261
10262,37962,Krasinskiego,97,53.725,18.7292,10262
10263,79331,Slowackiego,17,54.5739,17.7346,10263
10264,29977,Krucza,43,53.9256,19.5086,10264
10265,57306,Klonowa,65,54.6752,17.166,10265
10266,75054,Bukowa,0,54.1132,18.0671,10266
10267,28882,Krotka,38,54.5303,18.2694,10267
10268,61915,Wesola,86,54.5624,18.7117,10268
10269,73481,Winogronowa,57,54.7972,18.6701,10269
10270,83204,Debowa,33,54.3701,18.3307,10270
10271,97576,Kasztanowa,65,54.5801,19.8985,10271
10272,60623,Malinowa,24,54.9154,18.5357,10272
10273,69077,Sloneczna,74,53.745,19.2104,10273
10274,70299,Dworcowa,74,54.1,18.6019,10274
10275,22877,Kasztanowa,48,54.2175,19.4735,10275
10276,91165,Jesionowa,6,54.5983,19.5398,10276
10277,91682,Kasztanowa,10,53.722,19.4121,10277
10278,40021,Waska,53,54.3968,19.6573,10278
10279,49771,Slowackiego,37,54.577,19.2686,10279
10280,82067,Klonowa,23,54.567,18.1431,10280
10281,52069,Oliwkowa,32,54.0269,19.4614,10281
10282,70936,Krasinskiego,16,54.4693,18.896,10282
10283,98876,Jasna,65,54.0624,18.0277,10283
10284,51833,Jodlowa,73,55.0695,17.3483,10284
10285,38900,Jasna,42,55.0033,18.0689,10285
10286,14339,Spokojna,93,54.0914,19.6961,10286
10287,85555,Sobieskiego,74,55.126,19.4653,10287
10288,96645,Lipowa,49,54.643,17.9228,10288
10289,70721,Marszalkowska,72,54.3198,18.8878,10289
10290,46680,Jodlowa,95,54.0713,19.1255,10290
10291,98828,Rynek,3,53.6156,17.6052,10291
10292,48255,Sosnowa,9,54.0636,18.0821,10292
10293,46517,Lesna,60,53.744,18.3935,10293
10294,14263,Brzozowa,97,53.7015,19.2301,10294
10295,64168,Dabrowska,9,53.8857,18.1828,10295
10296,38226,Modrzewiowa,65,54.0355,17.2848,10296
10297,71079,Winogronowa,37,54.5004,18.068,10297
10298,58548,Koscielna,14,54.8885,17.3574,10298
10299,89800,Parkowa,45,55.0991,17.753,10299
10300,24628,Kosciuszki,93,54.6703,18.9487,10300
10301,37075,Moniuszki,52,53.8089,19.4191,10301
10302,87699,Slowackiego,37,54.3977,17.2919,10302
10303,53179,Sosnowa,7,54.6116,17.7768,10303
10304,71943,Jodlowa,97,53.8292,19.2588,10304
10305,68026,Rynek,75,54.0296,18.8686,10305
10306,72210,Borowa,90,55.0359,17.9093,10306
10307,22986,Borowa,61,54.0291,19.355,10307
10308,67128,Mickiewicza,45,53.6341,19.7795,10308
10309,64676,Morelowa,72,53.9718,19.6726,10309
10310,42380,Krasinskiego,20,54.4715,19.6559,10310
10311,32281,Lakowa,62,53.9086,17.2179,10311
10312,72982,Oliwkowa,57,54.6968,18.0345,10312
10313,54304,Marszalkowska,22,55.1599,17.9788,10313
10314,91860,Szkolna,96,54.4605,19.7827,10314
10315,40669,Polna,91,54.5238,17.241,10315
10316,39646,Brzozowa,94,55.1761,19.9088,10316
10317,88394,Pilsudskiego,23,54.3682,19.8594,10317
10318,20559,Polna,48,53.9631,18.5897,10318
10319,39911,Norwida,30,53.7117,17.4239,10319
10320,86409,Szkolna,63,54.4949,19.9568,10320
10321,43762,Jagiellonska,5,53.9557,18.8553,10321
10322,21903,Pilsudskiego,81,54.3453,19.4757,10322
10323,43420,Rynek,33,54.8606,19.5243,10323
10324,51001,Wesola,91,54.1945,19.1199,10324
10325,63590,Konopnickiej,98,53.9858,19.8908,10325
10326,46508,Krotka,29,53.6789,18.2361,10326
10327,91852,Kosciuszki,77,54.7902,17.2037,10327
10328,48763,Nowowiejska,48,53.6207,18.3213,10328
10329,41368,Jesionowa,46,53.6625,18.6013,10329
10330,55190,Lesna,68,54.163,19.8881,10330
10331,31145,Pilsudskiego,38,54.6155,19.0278,10331
10332,32125,Bukowa,64,54.3992,19.5326,10332
10333,18629,Norwida,74,54.2827,18.9974,10333
